Book,Chapter,Verse,Text,Version
1SA,9,3,"Some donkeys belonging to Kish had wandered off, so he said to Saul, “Take one of the servants with you and go and look for the donkeys.”",GNBDC
1SA,9,4,"They went through the hill country of Ephraim and the region of Shalishah, but did not find them; so they went on through the region of Shaalim, but the donkeys were not there. Then they went through the territory of Benjamin, but still did not find them.",GNBDC
1SA,9,5,"When they came into the region of Zuph, Saul said to his servant, “Let's go back home, or my father might stop thinking about the donkeys and start worrying about us.”",GNBDC
1SA,9,6,"The servant answered, “Wait! In this town there is a holy man who is highly respected because everything he says comes true. Let's go to him, and maybe he can tell us where we can find the donkeys.”",GNBDC
1SA,9,7,"“If we go to him, what can we give him?” Saul asked. “There is no food left in our packs, and we haven't anything to give him, have we?”",GNBDC
1SA,9,8,"The servant answered, “I have a small silver coin. I can give him that, and then he will tell us where we can find them.”",GNBDC
1SA,9,9-11,"Saul replied, “A good idea! Let's go.” So they went to the town where the holy man lived. As they were going up the hill to the town, they met some young women who were coming out to draw water. They asked these women, “Is the seer in town?”",GNBDC
1SA,9,?,"(At that time a prophet was called a seer, and so whenever someone wanted to ask God a question, he would say, “Let's go to the seer.”)",GNBDC
1SA,9,12-13,"“Yes, he is,” the young women answered. “In fact, he is just ahead of you. If you hurry, you will catch up with him. As soon as you go into the town, you will find him. He arrived in town today because the people are going to offer a sacrifice on the altar on the hill. The people who are invited won't start eating until he gets there, because he has to bless the sacrifice first. If you go now, you will find him before he goes up the hill to eat.”",GNBDC
1SA,9,14,"So Saul and his servant went on to the town, and as they were going in, they saw Samuel coming out towards them on his way to the place of worship.",GNBDC
1SA,9,15,Now on the previous day the,GNBDC
1SA,9,16,"“Tomorrow about this time I will send you a man from the tribe of Benjamin; anoint him as ruler of my people Israel, and he will rescue them from the Philistines. I have seen the suffering of my people and have heard their cries for help.”",GNBDC
1SA,9,17,"When Samuel caught sight of Saul, the",GNBDC
1SA,9,18,"Then Saul went over to Samuel, who was near the gate, and asked, “Tell me, where does the seer live?”",GNBDC
1SA,9,19,"Samuel answered, “I am the seer. Go on ahead of me to the place of worship. Both of you are to eat with me today. Tomorrow morning I will answer all your questions and send you on your way.",GNBDC
1SA,9,20,"As for the donkeys that were lost three days ago, don't worry about them; they have already been found. But who is it that the people of Israel want so much?",GNBDC
1SA,9,21,"Saul answered, “I belong to the tribe of Benjamin, the smallest tribe in Israel, and my family is the least important one in the tribe. Why, then, do you talk like this to me?”",GNBDC
1SA,9,22,"Then Samuel led Saul and his servant into the large room and gave them a place at the head of the table where the guests, about thirty in all, were seated.",GNBDC
1SA,9,23,"Samuel said to the cook, “Bring the piece of meat I gave you, which I told you to set aside.”",GNBDC
1SA,9,24,So the cook brought the choice piece of the leg and placed it before Saul. Samuel,GNBDC
1SA,9,?,So Saul ate with Samuel that day.,GNBDC
1SA,9,25,"When they went down from the place of worship to the town, they made up a bed for Saul",GNBDC
1SA,9,26,and he slept there.,GNBDC
1SA,9,?,"At dawn Samuel called to Saul on the roof, “Get up, and I will send you on your way.” Saul got up, and he and Samuel went out to the street together.",GNBDC
1SA,9,27,"When they arrived at the edge of the town, Samuel said to Saul, “Tell the servant to go on ahead of us.” The servant left, and Samuel continued, “Stay here a minute, and I will tell you what God has said.”",GNBDC
1SA,10,1,"Then Samuel took a jar of olive oil and poured it on Saul's head, kissed him, and said, “The",GNBDC
1SA,10,2,"when you leave me today, you will meet two men near Rachel's tomb at Zelzah in the territory of Benjamin. They will tell you that the donkeys you were looking for have been found, so that your father isn't worried any more about them but about you, and he keeps asking, ‘What shall I do about my son?’",GNBDC
1SA,10,3,"You will go on from there until you come to the sacred tree at Tabor, where you will meet three men on their way to offer a sacrifice to God at Bethel. One of them will be leading three young goats, another one will be carrying three loaves of bread, and the third one will have a leather bag full of wine.",GNBDC
1SA,10,4,"They will greet you and offer you two of the loaves, which you are to accept.",GNBDC
1SA,10,5,"Then you will go to the Hill of God in Gibeah, where there is a Philistine camp. At the entrance to the town you will meet a group of prophets coming down from the altar on the hill, playing harps, drums, flutes, and lyres. They will be dancing and shouting.",GNBDC
1SA,10,6,Suddenly the Spirit of the,GNBDC
1SA,10,7,"When these things happen, do whatever God leads you to do.",GNBDC
1SA,10,8,"You will go ahead of me to Gilgal, where I will meet you and offer burnt sacrifices and fellowship sacrifices. Wait there seven days until I come and tell you what to do.”",GNBDC
1SA,10,9,"When Saul turned to leave Samuel, God gave Saul a new nature. And everything Samuel had told him happened that day.",GNBDC
1SA,10,10,"When Saul and his servant arrived at Gibeah, a group of prophets met him. Suddenly the Spirit of God took control of him, and he joined in their ecstatic dancing and shouting.",GNBDC
1SA,10,11,"People who had known him before saw him doing this and asked one another, “What has happened to the son of Kish? Has Saul become a prophet?”",GNBDC
1SA,10,12,"A man who lived there asked, “How about these other prophets — who do you think their fathers are?” This is how the saying originated, “Has even Saul become a prophet?”",GNBDC
1SA,10,13,"When Saul finished his ecstatic dancing and shouting, he went to the altar on the hill.",GNBDC
1SA,10,14,"Saul's uncle saw him and the servant, and he asked them, “Where have you been?”",GNBDC
1SA,10,?,"“Looking for the donkeys,” Saul answered. “When we couldn't find them, we went to see Samuel.”",GNBDC
1SA,10,15,“And what did he tell you?” Saul's uncle asked.,GNBDC
1SA,10,16,"“He told us that the animals had been found,” Saul answered — but he did not tell his uncle what Samuel had said about his becoming king.",GNBDC
1SA,10,17,Samuel called the people together for a religious gathering at Mizpah,GNBDC
1SA,10,18,"and said to them, “The",GNBDC
1SA,10,19,"I am your God, the one who rescues you from all your troubles and difficulties, but today you have rejected me and have asked me to give you a king. Very well, then, gather yourselves before the",GNBDC
1SA,10,20,"Then Samuel made each tribe come forward, and the",GNBDC
1SA,10,21,"Then Samuel made the families of the tribe of Benjamin come forward, and the family of Matri was picked out. Then the men of the family of Matri came forward,",GNBDC
1SA,10,22,they asked the,GNBDC
1SA,10,?,The,GNBDC
1SA,10,23,"So they ran and brought Saul out to the people, and they could see that he was a head taller than anyone else.",GNBDC
1SA,10,24,"Samuel said to the people, “Here is the man the",GNBDC
1SA,10,?,"All the people shouted, “Long live the king!”",GNBDC
1SA,10,25,"Samuel explained to the people the rights and duties of a king, and then wrote them in a book, which he deposited in a holy place. Then he sent everyone home.",GNBDC
1SA,10,26,"Saul also went back home to Gibeah. Some powerful men,",GNBDC
1SA,10,27,"But some worthless people said, “How can this fellow do us any good?” They despised Saul and did not bring him any gifts.",GNBDC
1SA,11,1,"About a month later King Nahash of Ammon led his army against the town of Jabesh in the territory of Gilead and besieged it. The men of Jabesh said to Nahash, “Make a treaty with us, and we will accept you as our ruler.”",GNBDC
1SA,11,2,"Nahash answered, “I will make a treaty with you on one condition: I will put out everyone's right eye and so bring disgrace on all Israel.”",GNBDC
1SA,11,3,"The leaders of Jabesh said, “Give us seven days to send messengers throughout the land of Israel. If no one will help us, then we will surrender to you.”",GNBDC
1SA,11,4,"The messengers arrived at Gibeah, where Saul lived, and when they told the news, the people started crying in despair.",GNBDC
1SA,11,5,"Saul was just coming in from the field with his oxen, and he asked, “What's wrong? Why is everyone crying?” They told him what the messengers from Jabesh had reported.",GNBDC
1SA,11,6,"When Saul heard this, the Spirit of God took control of him, and he became furious.",GNBDC
1SA,11,7,"He took two oxen, cut them in pieces, and sent messengers to carry the pieces throughout the land of Israel with this warning: “Whoever does not follow Saul and Samuel into battle will have this done to his oxen!”",GNBDC
1SA,11,?,The people of Israel were afraid of what the,GNBDC
1SA,11,8,"Saul gathered them at Bezek: there were 300,000 from Israel and 30,000 from Judah.",GNBDC
1SA,11,9,"They said to the messengers from Jabesh, “Tell your people that before noon tomorrow they will be rescued.” When the people of Jabesh received the message, they were overjoyed",GNBDC
1SA,11,10,"and said to Nahash, “Tomorrow we will surrender to you, and you can do with us whatever you wish.”",GNBDC
1SA,11,11,"That night Saul divided his men into three groups, and at dawn they rushed into the enemy camp and attacked the Ammonites. By noon they had slaughtered them. The survivors scattered, each man running off by himself.",GNBDC
1SA,11,12,"Then the people of Israel said to Samuel, “Where are the people who said that Saul should not be our king? Hand them over to us, and we will kill them!”",GNBDC
1SA,11,13,"But Saul said, “No one will be put to death today, for this is the day the",GNBDC
1SA,11,14,"And Samuel said to them, “Let us all go to Gilgal and once more proclaim Saul as our king.”",GNBDC
1SA,11,15,"So they all went to Gilgal, and there at the holy place they proclaimed Saul king. They offered fellowship sacrifices, and Saul and all the people of Israel celebrated the event.",GNBDC
1SA,12,1,"Then Samuel said to the people of Israel, “I have done what you asked me to do. I have given you a king to rule you,",GNBDC
1SA,12,2,"and now you have him to lead you. As for me, I am old and grey, and my sons are with you. I have been your leader from my youth until now.",GNBDC
1SA,12,3,"Here I am. If I have done anything wrong, accuse me now in the presence of the",GNBDC
1SA,12,4,"The people answered, “No, you have not cheated us or oppressed us; you have not taken anything from anyone.”",GNBDC
1SA,12,5,"Samuel replied, “The",GNBDC
1SA,12,?,"“Yes, the",GNBDC
1SA,12,7,"Now stand where you are, and I will accuse you before the",GNBDC
1SA,12,8,"When Jacob and his family went to Egypt and the Egyptians oppressed them,",GNBDC
